3.417308345958733895e-01,-6.180755539326979742e-01,1.301537223124444864e+00,4.325416753131964831e-01
3.926923887511392652e-01,-5.197706106140924653e-01,1.305155388116370885e+00,4.430589089251882329e-01
3.873231689163827984e-01,-5.215899735658116043e-01,1.296236311398577312e+00,4.541865511978539494e-01
4.077895066310735506e-01,-5.021657409499789004e-01,1.317744754212125891e+00,4.659437301413474342e-01
4.078168209427429636e-01,-5.037803555574206227e-01,1.319413997442906439e+00,4.783488501345362631e-01
4.290485980606904559e-01,-4.844994269116195684e-01,1.342596623033000425e+00,4.914193940618475365e-01
4.302109330670403353e-01,-4.855955721016643190e-01,1.346017438235745045e+00,5.051717107169009235e-01
4.522592259852044605e-01,-4.661276441283794258e-01,1.370646096098788291e+00,5.196207871998707040e-01
4.546152387350486102e-01,-4.666833703083205220e-01,1.375913847778417853e+00,5.347800062368791574e-01
4.778918026656712725e-01,-4.466490367329824518e-01,1.402432642064324941e+00,5.506608886050773366e-01
4.810327101275697625e-01,-4.470695650787267494e-01,1.409134985333866386e+00,5.672728211632261930e-01
5.052490617195535272e-01,-4.267117891815347397e-01,1.437209912620641905e+00,5.846227713707576878e-01
5.093608120451799115e-01,-4.267221998244861147e-01,1.445443823914845938e+00,6.027149896335913803e-01
5.343435577130175584e-01,-4.060810394238285603e-01,1.474768154849863677e+00,6.215507013455895402e-01
5.391914319806271338e-01,-4.057395624321177285e-01,1.484122426393371885e+00,6.411277911008520514e-01
5.649463078166134800e-01,-3.845940816589626943e-01,1.514486697292189543e+00,6.614404822304613685e-01
5.706579195120146109e-01,-3.835261391746752624e-01,1.524841978198704595e+00,6.824790155588534857e-01
5.970768686269554149e-01,-3.617059961888141606e-01,1.555859733442725101e+00,7.042293320638738363e-01
6.034199954231571628e-01,-3.597802528706846026e-01,1.566620243716998928e+00,7.266727649363107222e-01
6.303408377761040571e-01,-3.369340781772618421e-01,1.597615753729469956e+00,7.497857473344480272e-01
6.371705180697181392e-01,-3.386692893633734824e-01,1.613010325502809650e+00,7.735395428698205178e-01
6.644506974777854014e-01,-3.156969527744513115e-01,1.644598347730022114e+00,7.979000064810526371e-01
6.716102528325990084e-01,-3.125504778104047920e-01,1.655770983475602698e+00,8.228273837774611188e-01
6.991203287017393464e-01,-2.888531213944303122e-01,1.687093778797909005e+00,8.482761570714824062e-01
7.064755222938078338e-01,-2.851260347235948789e-01,1.698077079311210547e+00,8.741949460622019386e-01
7.340866426584087279e-01,-2.609400296433744826e-01,1.729113314960192049e+00,9.005264703610526000e-01
7.415411165959093776e-01,-2.567167111744201868e-01,1.739798944366238942e+00,9.272075796346683774e-01
7.691019726836101356e-01,-2.322125374468417824e-01,1.770416482814062054e+00,9.541693549437713084e-01
7.766213174804634800e-01,-2.276096352534904277e-01,1.780852270214417388e+00,9.813372817483649868e-01
8.038808638623667902e-01,-2.037635027325382930e-01,1.811525230457271984e+00,1.008631490908863837e+00
8.116397306100437969e-01,-1.935590226089660693e-01,1.816838483829053663e+00,1.035967058745449032e+00
